iteration	loss	baseline	error	formula	error	
1	0.26109868	0.34233996	0.34233996	1.17319942	(0.3692*((((-0.3173*(1)+0.0458*(1)+-0.4011*(1)+-0.3089))*((-0.1786*((x0)**2)+-0.3771*((x1)**2)+0.3934*((x2)**2)+-0.0046))))**2+0.6312)	
2	0.45780197	0.34093803	0.31430146	0.62233818	(0.2355*(((0.0100*((x0)**4)+0.2875*((x1)**4)+0.2700*((x2)**4)+0.0333))-((0.2096*(cos(x0))+0.1332*(cos(x1))+-0.0284*(cos(x2))+0.1202)))+0.6297)	
3	1.77162480	0.34804586	0.48309430	0.00000000	(-0.7983*(((0.0000*((x0)**2)+-0.6263*((x1)**2)+-0.6263*((x2)**2)+-0.0531))-((0.0628*(0)+-0.0951*(0)+0.1153*(0)+-0.1044)))+0.0409)	
4	0.67722321	0.35024682	0.39206511	0.00000000	(-0.7983*(((0.0000*((x0)**2)+-0.6263*((x1)**2)+-0.6263*((x2)**2)+-0.0531))-((0.0628*(0)+-0.0951*(0)+0.1153*(0)+-0.1044)))+0.0409)	
5	0.81664318	0.35706440	0.48659879	0.00000000	(-0.7983*(((0.0000*((x0)**2)+-0.6263*((x1)**2)+-0.6263*((x2)**2)+-0.0531))-((0.0628*(0)+-0.0951*(0)+0.1153*(0)+-0.1044)))+0.0409)	
6	1.51563048	0.36457494	0.50727570	0.00000000	(-0.7983*(((0.0000*((x0)**2)+-0.6263*((x1)**2)+-0.6263*((x2)**2)+-0.0531))-((0.0628*(0)+-0.0951*(0)+0.1153*(0)+-0.1044)))+0.0409)	
7	0.68777549	0.36487710	0.37061831	0.00000000	(-0.7983*(((0.0000*((x0)**2)+-0.6263*((x1)**2)+-0.6263*((x2)**2)+-0.0531))-((0.0628*(0)+-0.0951*(0)+0.1153*(0)+-0.1044)))+0.0409)	
8	0.75699723	0.36618251	0.39098498	0.00000000	(-0.7983*(((0.0000*((x0)**2)+-0.6263*((x1)**2)+-0.6263*((x2)**2)+-0.0531))-((0.0628*(0)+-0.0951*(0)+0.1153*(0)+-0.1044)))+0.0409)	
9	1.00328565	0.37097898	0.46211186	0.00000000	(-0.7983*(((0.0000*((x0)**2)+-0.6263*((x1)**2)+-0.6263*((x2)**2)+-0.0531))-((0.0628*(0)+-0.0951*(0)+0.1153*(0)+-0.1044)))+0.0409)	
10	0.33747739	0.36948493	0.34109816	0.00000000	(-0.7983*(((0.0000*((x0)**2)+-0.6263*((x1)**2)+-0.6263*((x2)**2)+-0.0531))-((0.0628*(0)+-0.0951*(0)+0.1153*(0)+-0.1044)))+0.0409)	
